Wall time,Step,Value
1767349497.1031466,1823299,884.0
1767349501.114606,1824855,764.0
1767349503.3656747,1825693,838.0
1767349511.2809057,1828873,826.0
1767349513.2081566,1829637,764.0
1767349517.504831,1831285,824.0
1767349523.5654988,1833651,764.0
1767349534.2416997,1837741,824.0
1767349559.3738708,1847286,764.0
1767349567.8135195,1850540,842.0
1767349574.3931699,1853028,764.0
1767349588.2232652,1858498,764.0
1767349595.236764,1861180,838.0
1767349607.9202724,1866028,824.0
1767349610.1085274,1866930,902.0
1767349614.022398,1868518,824.0
1767349620.2197819,1870934,826.0
1767349626.9562056,1873495,885.0
1767349629.1273866,1874319,824.0
1767349631.2192652,1875111,792.0
1767349650.6020675,1882451,902.0
1767349652.773523,1883277,826.0
1767349654.9489355,1884101,824.0
1767349657.1637642,1884939,838.0
1767349661.8010592,1886697,764.0
1767349672.2690067,1890683,764.0
1767349686.68224,1896156,783.0
1767349688.8433318,1896980,824.0
1767349690.845325,1897744,764.0
1767349693.308156,1898676,932.0
1767349710.276348,1905110,764.0
1767349729.8682885,1912568,842.0
1767349740.619991,1916654,820.0
1767349757.6766646,1923109,764.0
1767349759.767251,1923901,792.0
1767349765.884853,1926221,764.0
1767349789.9854503,1935344,764.0
1767349796.5172825,1937890,884.0
1767349802.9792953,1940341,904.0
1767349804.8083386,1941105,764.0
1767349806.9627388,1941897,792.0
1767349811.066607,1943453,764.0
1767349826.4987051,1949643,764.0
1767349831.348899,1951278,764.0
1767349835.1974964,1952887,826.0
1767349839.5573335,1954623,912.0
1767349860.7101197,1962537,792.0
1767349877.7099848,1969236,1009.0
1767349879.6098537,1970000,764.0
1767349889.9331193,1974078,842.0
1767349902.3065526,1978892,826.0
1767349918.8769686,1985361,764.0
1767349931.5914805,1990413,844.0
1767349933.5886247,1991239,826.0
1767349935.4816115,1992003,764.0
1767349937.402991,1992767,764.0
1767349941.832474,1994417,886.0
1767349952.5161266,1998644,824.0
1767349998.6957922,2013967,854.0
1767350002.8209646,2015663,824.0
1767350010.8126569,2018886,843.0
1767350013.120527,2019798,912.0
1767350017.7513185,2021565,929.0
1767350028.4043517,2025655,824.0
1767350034.606735,2028021,838.0
